audio_1;audio_2;label
go/6c429c7b_nohash_3.wav;off/617de221_nohash_1.wav;0
go/6c429c7b_nohash_4.wav;go/611d2b50_nohash_1.wav;1
go/6c429c7b_nohash_4.wav;nine/238c112c_nohash_1.wav;0
happy/012c8314_nohash_0.wav;happy/1b88bf70_nohash_1.wav;1
happy/012c8314_nohash_0.wav;right/34e8c726_nohash_0.wav;0
happy/0132a06d_nohash_0.wav;happy/7c9b43f0_nohash_0.wav;1
happy/0132a06d_nohash_0.wav;four/0d97f020_nohash_0.wav;0
happy/0135f3f2_nohash_0.wav;happy/86b89661_nohash_0.wav;1
happy/0135f3f2_nohash_0.wav;wow/3fb8c268_nohash_0.wav;0
happy/0137b3f4_nohash_0.wav;happy/4d9e07cf_nohash_1.wav;1
happy/0137b3f4_nohash_0.wav;off/569455ff_nohash_1.wav;0
happy/01648c51_nohash_0.wav;happy/1fd85ee4_nohash_1.wav;1
happy/01648c51_nohash_0.wav;zero/3565ca83_nohash_1.wav;0
happy/01648c51_nohash_1.wav;happy/8a56f36e_nohash_0.wav;1
happy/01648c51_nohash_1.wav;yes/10627519_nohash_1.wav;0
happy/01b4757a_nohash_0.wav;happy/2903efb3_nohash_0.wav;1
happy/01b4757a_nohash_0.wav;seven/3d3ddaf8_nohash_0.wav;0
happy/01b4757a_nohash_1.wav;happy/4d9e07cf_nohash_0.wav;1
happy/01b4757a_nohash_1.wav;bird/2275edbb_nohash_0.wav;0
happy/01bb6a2a_nohash_0.wav;happy/695c2127_nohash_0.wav;1
happy/01bb6a2a_nohash_0.wav;tree/651d108f_nohash_0.wav;0
happy/01d22d03_nohash_0.wav;happy/13199b79_nohash_0.wav;1
happy/01d22d03_nohash_0.wav;tree/65f2531f_nohash_1.wav;0
happy/03c96658_nohash_0.wav;happy/2da58b32_nohash_0.wav;1
happy/03c96658_nohash_0.wav;bird/3c257192_nohash_0.wav;0
happy/03c96658_nohash_1.wav;happy/3ae5c04f_nohash_1.wav;1
happy/03c96658_nohash_1.wav;on/413bcfe1_nohash_0.wav;0
happy/042186b8_nohash_0.wav;happy/8dc26a15_nohash_1.wav;1
happy/042186b8_nohash_0.wav;left/1d919a90_nohash_0.wav;0
happy/042186b8_nohash_1.wav;happy/1e412fac_nohash_1.wav;1
happy/042186b8_nohash_1.wav;three/1706c35f_nohash_0.wav;0
happy/0616de09_nohash_0.wav;happy/651d108f_nohash_0.wav;1
happy/0616de09_nohash_0.wav;tree/422f8cf1_nohash_0.wav;0
happy/063d48cf_nohash_0.wav;happy/2da58b32_nohash_0.wav;1
happy/063d48cf_nohash_0.wav;five/65040d9b_nohash_0.wav;0
happy/0685264e_nohash_0.wav;happy/4c432947_nohash_1.wav;1
happy/0685264e_nohash_0.wav;two/122c5aa7_nohash_1.wav;0
happy/0685264e_nohash_1.wav;happy/19785c4e_nohash_1.wav;1
happy/0685264e_nohash_1.wav;go/38d78313_nohash_4.wav;0
happy/070b49af_nohash_0.wav;happy/161fcca8_nohash_0.wav;1
happy/070b49af_nohash_0.wav;nine/1e4064b8_nohash_1.wav;0
happy/07363607_nohash_0.wav;happy/5a0bc987_nohash_0.wav;1
happy/07363607_nohash_0.wav;two/1b835b87_nohash_1.wav;0
happy/079d1020_nohash_0.wav;happy/14775481_nohash_1.wav;1
happy/079d1020_nohash_0.wav;eight/106a6183_nohash_4.wav;0
happy/079d1020_nohash_1.wav;happy/56eab10e_nohash_0.wav;1
happy/079d1020_nohash_1.wav;right/3bfd30e6_nohash_3.wav;0
happy/079d1020_nohash_2.wav;happy/28e47b1a_nohash_0.wav;1
happy/079d1020_nohash_2.wav;nine/6794a793_nohash_0.wav;0
happy/0819edb0_nohash_0.wav;happy/6166ae21_nohash_0.wav;1
happy/0819edb0_nohash_0.wav;dog/4f086393_nohash_0.wav;0
happy/0819edb0_nohash_1.wav;happy/6982fc2a_nohash_0.wav;1
happy/0819edb0_nohash_1.wav;one/3ed3e49a_nohash_2.wav;0
happy/08ab8082_nohash_0.wav;happy/460f2bad_nohash_0.wav;1
happy/08ab8082_nohash_0.wav;four/0135f3f2_nohash_0.wav;0
happy/08ab8082_nohash_1.wav;happy/8a56f36e_nohash_0.wav;1
happy/08ab8082_nohash_1.wav;three/2c7c33e8_nohash_1.wav;0
happy/09bcdc9d_nohash_0.wav;happy/8a56f36e_nohash_1.wav;1
happy/09bcdc9d_nohash_0.wav;wow/1cbcc7a7_nohash_0.wav;0
happy/0ac15fe9_nohash_0.wav;happy/69086eb0_nohash_1.wav;1
happy/0ac15fe9_nohash_0.wav;no/39a12648_nohash_4.wav;0
happy/0b09edd3_nohash_0.wav;happy/5e033479_nohash_2.wav;1
happy/0b09edd3_nohash_0.wav;left/0397ecda_nohash_1.wav;0
happy/0b56bcfe_nohash_0.wav;happy/2589f361_nohash_0.wav;1
happy/0b56bcfe_nohash_0.wav;bed/4def68db_nohash_1.wav;0
happy/0b77ee66_nohash_0.wav;happy/65040d9b_nohash_0.wav;1
happy/0b77ee66_nohash_0.wav;bird/35c8fa78_nohash_1.wav;0
happy/0b77ee66_nohash_1.wav;happy/8d5d076d_nohash_0.wav;1
happy/0b77ee66_nohash_1.wav;six/43f57297_nohash_0.wav;0
happy/0bde966a_nohash_1.wav;happy/518588b6_nohash_1.wav;1
happy/0bde966a_nohash_1.wav;off/39a12648_nohash_2.wav;0
happy/0c2d2ffa_nohash_0.wav;happy/7cfb1618_nohash_0.wav;1
happy/0c2d2ffa_nohash_0.wav;cat/1338a799_nohash_1.wav;0
happy/0c5027de_nohash_0.wav;happy/1995cf9e_nohash_0.wav;1
happy/0c5027de_nohash_0.wav;sheila/122c5aa7_nohash_0.wav;0
happy/0c5027de_nohash_1.wav;happy/76e53db9_nohash_0.wav;1
happy/0c5027de_nohash_1.wav;left/45adf84a_nohash_2.wav;0
happy/0c5027de_nohash_2.wav;happy/408de0a4_nohash_1.wav;1
happy/0c5027de_nohash_2.wav;right/64574a99_nohash_0.wav;0
happy/0f7205ef_nohash_1.wav;happy/31583d30_nohash_0.wav;1
happy/0f7205ef_nohash_1.wav;down/39a12648_nohash_1.wav;0
happy/0f7205ef_nohash_2.wav;happy/6a861f21_nohash_1.wav;1
happy/0f7205ef_nohash_2.wav;sheila/34263ab3_nohash_0.wav;0
happy/106a6183_nohash_0.wav;happy/5e033479_nohash_2.wav;1
happy/106a6183_nohash_0.wav;one/25132942_nohash_3.wav;0
happy/10ace7eb_nohash_0.wav;happy/7de97453_nohash_0.wav;1
happy/10ace7eb_nohash_0.wav;yes/3c257192_nohash_3.wav;0
happy/10c6d873_nohash_0.wav;happy/58df33b5_nohash_0.wav;1
happy/10c6d873_nohash_0.wav;cat/1bb574f9_nohash_0.wav;0
happy/11099149_nohash_0.wav;happy/8c4854bc_nohash_0.wav;1
happy/11099149_nohash_0.wav;cat/33b5516a_nohash_0.wav;0
happy/11321027_nohash_0.wav;happy/079d1020_nohash_2.wav;1
happy/11321027_nohash_0.wav;stop/3cfc6b3a_nohash_0.wav;0
happy/122c5aa7_nohash_0.wav;happy/62ef962d_nohash_0.wav;1
happy/122c5aa7_nohash_0.wav;on/31e686d2_nohash_0.wav;0
happy/126403d4_nohash_0.wav;happy/61a9f72a_nohash_0.wav;1
happy/126403d4_nohash_0.wav;eight/35c8fa78_nohash_2.wav;0
happy/126a31d2_nohash_2.wav;happy/40b60ae9_nohash_1.wav;1
happy/126a31d2_nohash_2.wav;tree/0d97f020_nohash_0.wav;0
happy/13199b79_nohash_0.wav;happy/2250f5f2_nohash_2.wav;1
happy/13199b79_nohash_0.wav;five/408de0a4_nohash_0.wav;0
happy/13199b79_nohash_1.wav;happy/161fcca8_nohash_0.wav;1
happy/13199b79_nohash_1.wav;on/51055bda_nohash_2.wav;0
happy/1365dd89_nohash_0.wav;happy/56eab10e_nohash_0.wav;1
happy/1365dd89_nohash_0.wav;house/0397ecda_nohash_0.wav;0
happy/1365dd89_nohash_1.wav;happy/6a203e0e_nohash_0.wav;1
happy/1365dd89_nohash_1.wav;zero/65079685_nohash_0.wav;0
happy/1365dd89_nohash_2.wav;happy/13199b79_nohash_0.wav;1
happy/1365dd89_nohash_2.wav;wow/48e8b82a_nohash_0.wav;0
happy/13d7b8c9_nohash_0.wav;happy/8a0457c9_nohash_0.wav;1
happy/13d7b8c9_nohash_0.wav;no/1b459024_nohash_1.wav;0
happy/13d7b8c9_nohash_1.wav;happy/833a0279_nohash_0.wav;1
happy/13d7b8c9_nohash_1.wav;right/6727b579_nohash_3.wav;0
happy/13d7b8c9_nohash_2.wav;happy/4bb1244f_nohash_0.wav;1
happy/13d7b8c9_nohash_2.wav;bird/4f086393_nohash_0.wav;0
happy/14587ff0_nohash_0.wav;happy/659b7fae_nohash_0.wav;1
happy/14587ff0_nohash_0.wav;house/1e31353f_nohash_0.wav;0
happy/146d97db_nohash_0.wav;happy/34881b10_nohash_0.wav;1
happy/146d97db_nohash_0.wav;yes/617de221_nohash_2.wav;0
happy/14775481_nohash_0.wav;happy/3209ec42_nohash_1.wav;1
happy/14775481_nohash_0.wav;one/3fdafe25_nohash_2.wav;0
happy/14775481_nohash_1.wav;happy/39543cfd_nohash_0.wav;1
happy/14775481_nohash_1.wav;cat/72198b96_nohash_1.wav;0
happy/14872d06_nohash_0.wav;happy/363c6bad_nohash_0.wav;1
happy/14872d06_nohash_0.wav;bed/8c7c9168_nohash_0.wav;0
happy/15574821_nohash_0.wav;happy/2903efb3_nohash_0.wav;1
happy/15574821_nohash_0.wav;stop/0135f3f2_nohash_0.wav;0
happy/15b0c947_nohash_0.wav;happy/270bfa52_nohash_0.wav;1
happy/15b0c947_nohash_0.wav;off/4c62312c_nohash_0.wav;0
happy/15b0c947_nohash_1.wav;happy/079d1020_nohash_0.wav;1
happy/15b0c947_nohash_1.wav;left/5de8f2f0_nohash_0.wav;0
happy/15c563d7_nohash_0.wav;happy/13199b79_nohash_1.wav;1
happy/15c563d7_nohash_0.wav;seven/1365dd89_nohash_0.wav;0
happy/15d83b54_nohash_0.wav;happy/3ed3e49a_nohash_2.wav;1
happy/15d83b54_nohash_0.wav;off/3389305e_nohash_0.wav;0
happy/161fcca8_nohash_0.wav;happy/53578f4e_nohash_0.wav;1
happy/161fcca8_nohash_0.wav;bird/58df33b5_nohash_1.wav;0
happy/1626bc5a_nohash_0.wav;happy/1bb6ed89_nohash_0.wav;1
happy/1626bc5a_nohash_0.wav;nine/5588c7e6_nohash_0.wav;0
happy/1626bc5a_nohash_1.wav;happy/1993db46_nohash_1.wav;1
happy/1626bc5a_nohash_1.wav;eight/3bfd30e6_nohash_2.wav;0
happy/187af8be_nohash_0.wav;happy/8d8d9855_nohash_0.wav;1
happy/187af8be_nohash_0.wav;two/229978fd_nohash_1.wav;0
happy/1890e5c3_nohash_0.wav;happy/2151b09a_nohash_1.wav;1
happy/1890e5c3_nohash_0.wav;zero/39543cfd_nohash_1.wav;0
happy/1890e5c3_nohash_1.wav;happy/80f056c0_nohash_0.wav;1
happy/1890e5c3_nohash_1.wav;yes/365531e2_nohash_1.wav;0
happy/18a1aab9_nohash_1.wav;happy/3e3b65eb_nohash_2.wav;1
happy/18a1aab9_nohash_1.wav;two/1706c35f_nohash_1.wav;0
happy/18a8f03f_nohash_0.wav;happy/531a5b8a_nohash_0.wav;1
happy/18a8f03f_nohash_0.wav;right/0f7dc557_nohash_0.wav;0
happy/18c54a68_nohash_0.wav;happy/8a0457c9_nohash_0.wav;1
happy/18c54a68_nohash_0.wav;on/44dad20e_nohash_0.wav;0
happy/19785c4e_nohash_0.wav;happy/6c6aa323_nohash_1.wav;1
happy/19785c4e_nohash_0.wav;seven/229978fd_nohash_1.wav;0
happy/19785c4e_nohash_1.wav;happy/652b3da7_nohash_0.wav;1
happy/19785c4e_nohash_1.wav;two/274c008f_nohash_2.wav;0
happy/1993db46_nohash_0.wav;happy/551e42e8_nohash_0.wav;1
happy/1993db46_nohash_0.wav;five/56f8a100_nohash_0.wav;0
happy/1993db46_nohash_1.wav;happy/408de0a4_nohash_2.wav;1
happy/1993db46_nohash_1.wav;four/40115b19_nohash_1.wav;0
happy/1995cf9e_nohash_0.wav;happy/5ab63b0a_nohash_0.wav;1
happy/1995cf9e_nohash_0.wav;yes/652b3da7_nohash_0.wav;0
happy/1995cf9e_nohash_1.wav;happy/8eb4a1bf_nohash_0.wav;1
happy/1995cf9e_nohash_1.wav;yes/325a0c39_nohash_0.wav;0
happy/199da2bf_nohash_0.wav;happy/187af8be_nohash_0.wav;1
happy/199da2bf_nohash_0.wav;no/64da5281_nohash_2.wav;0
happy/19e98e89_nohash_0.wav;happy/3ed3e49a_nohash_2.wav;1
happy/19e98e89_nohash_0.wav;off/23abe1c9_nohash_0.wav;0
happy/19e98e89_nohash_1.wav;happy/363c6bad_nohash_0.wav;1
happy/19e98e89_nohash_1.wav;right/5c39594f_nohash_1.wav;0
happy/19f9c115_nohash_0.wav;happy/8134f43f_nohash_0.wav;1
happy/19f9c115_nohash_0.wav;six/64574a99_nohash_0.wav;0
happy/1a6eca98_nohash_0.wav;happy/72198b96_nohash_0.wav;1
happy/1a6eca98_nohash_0.wav;on/56f8a100_nohash_1.wav;0
happy/1a6eca98_nohash_1.wav;happy/0bde966a_nohash_1.wav;1
happy/1a6eca98_nohash_1.wav;no/3d53244b_nohash_2.wav;0
happy/1a892463_nohash_0.wav;happy/1fd85ee4_nohash_0.wav;1
happy/1a892463_nohash_0.wav;seven/41dce6f5_nohash_0.wav;0
happy/1aeef15e_nohash_0.wav;happy/11099149_nohash_0.wav;1
happy/1aeef15e_nohash_0.wav;yes/460f2bad_nohash_0.wav;0
happy/1b459024_nohash_0.wav;happy/57b68383_nohash_0.wav;1
happy/1b459024_nohash_0.wav;stop/1ecfb537_nohash_3.wav;0
happy/1b755c65_nohash_0.wav;happy/3209ec42_nohash_1.wav;1
happy/1b755c65_nohash_0.wav;zero/14587ff0_nohash_1.wav;0
happy/1b835b87_nohash_0.wav;happy/65c73b55_nohash_2.wav;1
happy/1b835b87_nohash_0.wav;left/2b42e7a2_nohash_0.wav;0
happy/1b88bf70_nohash_0.wav;happy/0c5027de_nohash_2.wav;1
happy/1b88bf70_nohash_0.wav;nine/1a673010_nohash_1.wav;0
happy/1b88bf70_nohash_1.wav;happy/329eab8a_nohash_1.wav;1
happy/1b88bf70_nohash_1.wav;two/1338a799_nohash_3.wav;0
happy/1bb6ed89_nohash_0.wav;happy/126403d4_nohash_0.wav;1
happy/1bb6ed89_nohash_0.wav;wow/39c13eed_nohash_3.wav;0
happy/1bb6ed89_nohash_1.wav;happy/695c2127_nohash_2.wav;1
happy/1bb6ed89_nohash_1.wav;four/15c563d7_nohash_2.wav;0
happy/1bb6ed89_nohash_2.wav;happy/6ceeb9aa_nohash_0.wav;1
happy/1bb6ed89_nohash_2.wav;yes/53578f4e_nohash_1.wav;0
happy/1c3f50ad_nohash_0.wav;happy/57b68383_nohash_0.wav;1
happy/1c3f50ad_nohash_0.wav;house/721f767c_nohash_2.wav;0
happy/1c45ceb2_nohash_0.wav;happy/8549f25d_nohash_2.wav;1
happy/1c45ceb2_nohash_0.wav;one/5e033479_nohash_1.wav;0
happy/1c6e5447_nohash_0.wav;happy/2510c044_nohash_0.wav;1
happy/1c6e5447_nohash_0.wav;five/229978fd_nohash_0.wav;0
happy/1cec8d71_nohash_0.wav;happy/8eb4a1bf_nohash_0.wav;1
happy/1cec8d71_nohash_0.wav;seven/6727b579_nohash_2.wav;0
happy/1d1fe0a0_nohash_0.wav;happy/35c8fa78_nohash_1.wav;1
happy/1d1fe0a0_nohash_0.wav;tree/21cbe292_nohash_0.wav;0
happy/1e31353f_nohash_0.wav;happy/6ef76186_nohash_0.wav;1
happy/1e31353f_nohash_0.wav;right/4beff0c5_nohash_1.wav;0
happy/1e31353f_nohash_1.wav;happy/695c2127_nohash_1.wav;1
happy/1e31353f_nohash_1.wav;yes/0132a06d_nohash_3.wav;0
happy/1e4064b8_nohash_0.wav;happy/72198b96_nohash_0.wav;1
happy/1e4064b8_nohash_0.wav;stop/340c8b10_nohash_0.wav;0
happy/1e412fac_nohash_0.wav;happy/1995cf9e_nohash_1.wav;1
happy/1e412fac_nohash_0.wav;marvin/65d14087_nohash_0.wav;0
happy/1e412fac_nohash_1.wav;happy/146d97db_nohash_0.wav;1
happy/1e412fac_nohash_1.wav;down/44b5720d_nohash_0.wav;0
happy/1ecfb537_nohash_0.wav;happy/274c008f_nohash_2.wav;1
happy/1ecfb537_nohash_0.wav;go/530306f5_nohash_0.wav;0
happy/1ed557b9_nohash_0.wav;happy/8a56f36e_nohash_0.wav;1
happy/1ed557b9_nohash_0.wav;no/483e2a6f_nohash_0.wav;0
happy/1fd85ee4_nohash_0.wav;happy/518588b6_nohash_1.wav;1
happy/1fd85ee4_nohash_0.wav;six/51055bda_nohash_1.wav;0
happy/1fd85ee4_nohash_1.wav;happy/365531e2_nohash_0.wav;1
happy/1fd85ee4_nohash_1.wav;off/3cfc6b3a_nohash_1.wav;0
happy/1fd85ee4_nohash_2.wav;happy/19f9c115_nohash_0.wav;1
happy/1fd85ee4_nohash_2.wav;cat/12c206ea_nohash_0.wav;0
happy/1fd85ee4_nohash_3.wav;happy/6f7724f5_nohash_0.wav;1
happy/1fd85ee4_nohash_3.wav;zero/51055bda_nohash_2.wav;0
happy/1ffd513b_nohash_0.wav;happy/43691f67_nohash_0.wav;1
happy/1ffd513b_nohash_0.wav;six/122c5aa7_nohash_3.wav;0
happy/211ccd2e_nohash_0.wav;happy/3cfc6b3a_nohash_1.wav;1
happy/211ccd2e_nohash_0.wav;off/6c429c7b_nohash_4.wav;0
happy/2151b09a_nohash_0.wav;happy/10c6d873_nohash_0.wav;1
happy/2151b09a_nohash_0.wav;go/69953f48_nohash_0.wav;0
happy/2151b09a_nohash_1.wav;happy/0b77ee66_nohash_1.wav;1
happy/2151b09a_nohash_1.wav;six/25132942_nohash_1.wav;0
happy/215699ff_nohash_0.wav;happy/71904de3_nohash_1.wav;1
happy/215699ff_nohash_0.wav;house/257251e0_nohash_0.wav;0
happy/21cbe292_nohash_0.wav;happy/686d030b_nohash_0.wav;1
happy/21cbe292_nohash_0.wav;down/40b60ae9_nohash_1.wav;0
happy/2250f5f2_nohash_0.wav;happy/14872d06_nohash_0.wav;1
happy/2250f5f2_nohash_0.wav;marvin/8549f25d_nohash_0.wav;0
happy/2250f5f2_nohash_1.wav;happy/627c0bec_nohash_1.wav;1
happy/2250f5f2_nohash_1.wav;dog/0f7205ef_nohash_0.wav;0
happy/2250f5f2_nohash_2.wav;happy/27b03931_nohash_1.wav;1
happy/2250f5f2_nohash_2.wav;tree/44b5720d_nohash_1.wav;0
happy/229978fd_nohash_0.wav;happy/31270cb2_nohash_0.wav;1
happy/229978fd_nohash_0.wav;house/7d5f87c8_nohash_0.wav;0
happy/24befdb3_nohash_0.wav;happy/3ed3e49a_nohash_2.wav;1
happy/24befdb3_nohash_0.wav;off/3c257192_nohash_1.wav;0
happy/24c9f572_nohash_0.wav;happy/1e31353f_nohash_0.wav;1
happy/24c9f572_nohash_0.wav;tree/6a861f21_nohash_1.wav;0
happy/2510c044_nohash_0.wav;happy/1993db46_nohash_0.wav;1
happy/2510c044_nohash_0.wav;two/3c257192_nohash_3.wav;0
happy/2510c044_nohash_1.wav;happy/7e843da8_nohash_1.wav;1
happy/2510c044_nohash_1.wav;up/39a12648_nohash_4.wav;0
happy/25132942_nohash_0.wav;happy/333784b7_nohash_0.wav;1
happy/25132942_nohash_0.wav;no/65d14087_nohash_0.wav;0
happy/257251e0_nohash_0.wav;happy/7e843da8_nohash_1.wav;1
happy/257251e0_nohash_0.wav;dog/10c6d873_nohash_0.wav;0
happy/2589f361_nohash_0.wav;happy/88a487ce_nohash_0.wav;1
happy/2589f361_nohash_0.wav;down/37d38e44_nohash_0.wav;0
happy/270bfa52_nohash_0.wav;happy/8d5d076d_nohash_0.wav;1
happy/270bfa52_nohash_0.wav;up/56f8a100_nohash_0.wav;0
happy/270bfa52_nohash_1.wav;happy/1365dd89_nohash_1.wav;1
happy/270bfa52_nohash_1.wav;three/3e31dffe_nohash_2.wav;0
happy/274c008f_nohash_0.wav;happy/617de221_nohash_0.wav;1
happy/274c008f_nohash_0.wav;zero/234ab0fb_nohash_1.wav;0
happy/274c008f_nohash_2.wav;happy/1ffd513b_nohash_0.wav;1
happy/274c008f_nohash_2.wav;cat/1851e33b_nohash_1.wav;0
happy/27b03931_nohash_0.wav;happy/5165cf0a_nohash_1.wav;1
happy/27b03931_nohash_0.wav;dog/30aabd44_nohash_0.wav;0
happy/27b03931_nohash_1.wav;happy/735845ab_nohash_0.wav;1
happy/27b03931_nohash_1.wav;zero/3bfd30e6_nohash_2.wav;0
happy/28ce0c58_nohash_0.wav;happy/62581901_nohash_0.wav;1
happy/28ce0c58_nohash_0.wav;house/39543cfd_nohash_0.wav;0
happy/28e47b1a_nohash_0.wav;happy/824e8ce5_nohash_0.wav;1
happy/28e47b1a_nohash_0.wav;nine/686d030b_nohash_0.wav;0
happy/2903efb3_nohash_0.wav;happy/6f2c6f7e_nohash_0.wav;1
happy/2903efb3_nohash_0.wav;house/00b01445_nohash_0.wav;0
happy/299c14b1_nohash_0.wav;happy/7e4fa1d8_nohash_0.wav;1
happy/299c14b1_nohash_0.wav;one/069ab0d5_nohash_0.wav;0
happy/299c14b1_nohash_1.wav;happy/51055bda_nohash_0.wav;1
happy/299c14b1_nohash_1.wav;zero/012c8314_nohash_1.wav;0
happy/299c14b1_nohash_2.wav;happy/723efc4c_nohash_0.wav;1
happy/299c14b1_nohash_2.wav;left/15c563d7_nohash_0.wav;0
happy/2a0b413e_nohash_0.wav;happy/50d1c8e3_nohash_0.wav;1
happy/2a0b413e_nohash_0.wav;right/035de8fe_nohash_0.wav;0
happy/2b3f509b_nohash_0.wav;happy/3847619e_nohash_0.wav;1
happy/2b3f509b_nohash_0.wav;off/380abbad_nohash_0.wav;0
happy/2b3f509b_nohash_1.wav;happy/53fd1780_nohash_0.wav;1
happy/2b3f509b_nohash_1.wav;bird/49af4432_nohash_0.wav;0
happy/2b3f509b_nohash_2.wav;happy/8e884ec4_nohash_1.wav;1
happy/2b3f509b_nohash_2.wav;left/2b3f509b_nohash_1.wav;0
happy/2b42e7a2_nohash_0.wav;happy/7c9b43f0_nohash_2.wav;1
happy/2b42e7a2_nohash_0.wav;wow/824e8ce5_nohash_0.wav;0
happy/2c6446f7_nohash_0.wav;happy/2589f361_nohash_0.wav;1
happy/2c6446f7_nohash_0.wav;zero/5b26c81b_nohash_1.wav;0
happy/2c6446f7_nohash_1.wav;happy/19785c4e_nohash_1.wav;1
happy/2c6446f7_nohash_1.wav;three/6a700f9d_nohash_1.wav;0
happy/2cec1d47_nohash_0.wav;happy/8931f494_nohash_0.wav;1
happy/2cec1d47_nohash_0.wav;eight/15c563d7_nohash_2.wav;0
happy/2cec1d47_nohash_1.wav;happy/2a0b413e_nohash_0.wav;1
happy/2cec1d47_nohash_1.wav;house/57b38f48_nohash_0.wav;0
happy/2d92f18b_nohash_0.wav;happy/413997c1_nohash_0.wav;1
happy/2d92f18b_nohash_0.wav;four/5efb758c_nohash_1.wav;0
happy/2da58b32_nohash_0.wav;happy/44dad20e_nohash_0.wav;1
happy/2da58b32_nohash_0.wav;stop/5efb758c_nohash_0.wav;0
happy/2dce72b3_nohash_0.wav;happy/3a789a0d_nohash_0.wav;1
happy/2dce72b3_nohash_0.wav;left/6078eb0d_nohash_0.wav;0
happy/2dce72b3_nohash_1.wav;happy/7d5f87c8_nohash_1.wav;1
happy/2dce72b3_nohash_1.wav;one/68effe85_nohash_0.wav;0
happy/2e73212b_nohash_0.wav;happy/76424fa5_nohash_0.wav;1
happy/2e73212b_nohash_0.wav;one/617de221_nohash_4.wav;0
happy/3006c271_nohash_0.wav;happy/8f0d3c27_nohash_0.wav;1
happy/3006c271_nohash_0.wav;up/146d97db_nohash_0.wav;0
happy/3006c271_nohash_1.wav;happy/77f185d3_nohash_0.wav;1
happy/3006c271_nohash_1.wav;tree/6c2dd2d5_nohash_0.wav;0
happy/30137d34_nohash_0.wav;happy/24c9f572_nohash_0.wav;1
happy/30137d34_nohash_0.wav;three/39543cfd_nohash_0.wav;0
happy/311fde72_nohash_0.wav;happy/7096522d_nohash_1.wav;1
happy/311fde72_nohash_0.wav;stop/3c257192_nohash_1.wav;0
happy/311fde72_nohash_1.wav;happy/8012c69d_nohash_0.wav;1
happy/311fde72_nohash_1.wav;down/063d48cf_nohash_2.wav;0
happy/31270cb2_nohash_0.wav;happy/408de0a4_nohash_2.wav;1
happy/31270cb2_nohash_0.wav;three/4422e51d_nohash_0.wav;0
happy/31270cb2_nohash_1.wav;happy/2b3f509b_nohash_1.wav;1
happy/31270cb2_nohash_1.wav;cat/3b852f6f_nohash_0.wav;0
happy/31583d30_nohash_0.wav;happy/1a6eca98_nohash_1.wav;1
happy/31583d30_nohash_0.wav;seven/2da58b32_nohash_0.wav;0
happy/31e686d2_nohash_0.wav;happy/1c3f50ad_nohash_0.wav;1
happy/31e686d2_nohash_0.wav;marvin/6414258b_nohash_0.wav;0
happy/3209ec42_nohash_0.wav;happy/0135f3f2_nohash_0.wav;1
happy/3209ec42_nohash_0.wav;four/10ace7eb_nohash_2.wav;0
happy/3209ec42_nohash_1.wav;happy/7d5f87c8_nohash_1.wav;1
happy/3209ec42_nohash_1.wav;nine/1aeef15e_nohash_0.wav;0
happy/329eab8a_nohash_0.wav;happy/76424fa5_nohash_1.wav;1
happy/329eab8a_nohash_0.wav;five/08ab8082_nohash_1.wav;0
happy/329eab8a_nohash_1.wav;happy/6794a793_nohash_0.wav;1
happy/329eab8a_nohash_1.wav;bird/8c888bbb_nohash_1.wav;0
happy/32a19ecf_nohash_0.wav;happy/329eab8a_nohash_1.wav;1
happy/32a19ecf_nohash_0.wav;cat/42ccb57a_nohash_0.wav;0
happy/32a19ecf_nohash_1.wav;happy/8f0d3c27_nohash_0.wav;1
happy/32a19ecf_nohash_1.wav;zero/15574821_nohash_3.wav;0
happy/333784b7_nohash_0.wav;happy/211ccd2e_nohash_0.wav;1
happy/333784b7_nohash_0.wav;cat/8aa35b0c_nohash_1.wav;0
happy/3367cff6_nohash_0.wav;happy/48e8b82a_nohash_0.wav;1
happy/3367cff6_nohash_0.wav;two/333784b7_nohash_0.wav;0
happy/3367cff6_nohash_1.wav;happy/5c39594f_nohash_0.wav;1
happy/3367cff6_nohash_1.wav;down/6794a793_nohash_0.wav;0
happy/340c8b10_nohash_0.wav;happy/1bb6ed89_nohash_0.wav;1
happy/340c8b10_nohash_0.wav;stop/11321027_nohash_1.wav;0
happy/34263ab3_nohash_0.wav;happy/5de8f2f0_nohash_0.wav;1
happy/34263ab3_nohash_0.wav;three/41777abb_nohash_1.wav;0
happy/34263ab3_nohash_1.wav;happy/78102205_nohash_0.wav;1
happy/34263ab3_nohash_1.wav;down/06076b6b_nohash_2.wav;0
happy/34881b10_nohash_0.wav;happy/78102205_nohash_0.wav;1
happy/34881b10_nohash_0.wav;one/62581901_nohash_1.wav;0
happy/35c8fa78_nohash_0.wav;happy/09bcdc9d_nohash_0.wav;1
happy/35c8fa78_nohash_0.wav;sheila/27b03931_nohash_1.wav;0
happy/35c8fa78_nohash_1.wav;happy/7846fd85_nohash_0.wav;1
happy/35c8fa78_nohash_1.wav;no/1890e5c3_nohash_1.wav;0
happy/363c6bad_nohash_0.wav;happy/19f9c115_nohash_0.wav;1
happy/363c6bad_nohash_0.wav;zero/4ec7d027_nohash_1.wav;0
happy/365531e2_nohash_0.wav;happy/2dce72b3_nohash_0.wav;1
happy/365531e2_nohash_0.wav;four/122c5aa7_nohash_0.wav;0
